Latitude,Longitude,Seismic_Zone,Seismic_Zone_Reason,Green_Building_Suggestion,Green_Building_Reason
25.434922725505555,78.5619421701478,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
19.08768577483817,81.82667122122959,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
22.623476078934424,87.42383150549783,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
16.917738478390774,73.50825186301148,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
35.353964016900946,96.02227228427886,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
20.56976276819072,70.20090084395194,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.954472544707222,92.04606364714692,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
28.586304413009287,76.8006740839072,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
19.626225574189885,81.6546651540329,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
21.676570658326085,87.25251185726566,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.218893569568316,74.71419607763966,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
31.77716915208878,94.1018660189732,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
23.107356174696786,68.77531677298607,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
35.92609377009194,86.91134275566534,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
33.58847126773165,96.9077773266796,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
8.468442498926164,77.64982768249686,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
33.78405594296737,74.85817195474655,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.363444311301858,73.7418863867772,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
8.424739407748362,80.42244543173604,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
34.46405231391387,87.2393008274767,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
25.438648568681767,95.10171287713203,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
20.38081510302338,81.87883663106359,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
35.60128747066356,76.7860578365002,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.933413262369186,86.68191816966171,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
32.65598160466746,68.33720055351147,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
28.57403269267671,87.44406541850425,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
11.548061176651204,78.05623710742778,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
29.450172946438137,68.85468107144068,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
22.111819129628245,80.72259602261354,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
16.87657823733891,89.28497337103815,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.138070895050916,70.96167922606531,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
29.305317231388,80.30574819739334,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
35.075385708240574,95.08973027409178,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.3347036768393,71.25521717185437,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
16.24743264698052,95.19714291682376,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
17.83489546508585,90.9807224497437,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
23.240139109900735,78.14902415985934,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
26.667959582988942,94.72338413056126,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
15.377235498781907,83.07838775296706,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.65731814044754,75.45775180802609,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
11.035483091449793,88.58767005770096,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
20.209759831811866,95.15733109867851,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
21.503821199663697,84.51638933364968,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.953289066491546,93.64864814865693,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
34.81533365641582,74.84854814224622,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
12.816464607209058,73.15641129650253,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
26.699081677309973,72.88877125203153,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
18.449008248824285,74.7180625097992,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
8.302339902294513,85.30968870975555,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
8.101291732976469,90.66320411690137,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
9.923581249736035,91.41302882350544,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
13.83561299357822,90.46213341586962,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
10.9099722216158,81.60405830919044,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
16.63203613313106,83.6883777370351,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
15.924899269201212,90.39845873550973,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
26.506966521202582,76.88796756056212,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
18.721287724021465,94.59848131241753,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
22.774335596523656,86.70877006102472,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
15.353923157544394,89.7357204346602,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
29.48103279403499,94.15760470390583,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
34.151047550519785,93.92206844134618,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
32.71208326367475,85.21334757034697,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
13.514432954580045,68.99576298001473,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
36.60833322596682,85.04803591433287,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
33.21628667516069,89.98271423167762,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
8.100063901108099,78.86873601380013,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
36.586230678848096,70.39695008523299,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
28.225766597214427,81.8516321824466,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
25.875037275844296,77.53145003052744,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
9.28785957700576,81.58727521300217,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
31.008388744900735,83.50698978886219,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
13.186916598330807,85.26511296554986,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
12.311389791276952,81.53114756673399,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.313142213125335,76.97708491160533,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
36.740499287917,69.23245746066014,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
34.93618527194569,95.65612034396815,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.779030719635728,85.0425700517187,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
26.836259136941873,81.69404340402878,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
17.215909294702122,87.610965761638,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
23.196169537629373,74.89838345144187,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.772408841823555,75.14293642754485,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
13.531704757780101,69.48558996690886,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.637377138340568,84.88527545509763,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
18.537769110548716,96.34203448980236,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
35.01774935323324,86.57621819147975,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
11.723917572898019,95.36179544711803,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
8.992888759312123,73.48969504023445,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
15.277179184348775,70.65465580503572,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
33.908970117307156,85.6268541954455,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
21.973587381024124,91.96075052742236,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
35.42255731203331,72.93980759442456,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
34.36447535243873,74.8885267881221,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
36.392339768716106,83.60290631401824,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
31.704062534376433,95.49981732496911,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.139633478012104,81.87597919326069,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
8.419438786736531,77.37748417579235,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
14.329286272534901,93.89384484302272,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
31.975318703735972,74.25852930897699,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
8.874699764044157,81.91248395313866,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
13.843659602251648,74.5545502491927,Zone 5,Very severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
21.736203156534557,88.95177563427549,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
27.11074059693421,78.70295358977734,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
8.826676407287705,76.6648004904409,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
31.556995708935467,72.32612488704449,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
29.092722902536863,79.11044077771024,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
33.75494604208207,79.49092042943201,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
28.79895814153949,77.1914497166217,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.026570822092125,72.78487533419931,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
32.367589623651654,81.13571214618406,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.035109342246459,75.294177021716,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
19.830309302133106,75.10142456049928,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
10.376537423960428,74.6301014154738,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
29.378460460329936,87.79842799906785,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.0052024635583,91.29276754379107,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
32.570378529473444,78.16480708831145,Zone 4,Severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
30.728984407020825,85.6935373083248,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
31.983029197553414,81.06859753588093,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.259971217854766,82.9897664279,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
11.943452345254803,78.21914653114492,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
31.088423111240576,77.41991954348799,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
12.15461024534057,68.65765173924125,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
8.917294567987257,90.70319416618295,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
33.24495613543898,75.21688035211618,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
32.87954786242403,75.36223738293619,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
34.56777812467778,74.35551815828272,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
29.63043495727675,78.14917482299522,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
25.69275912709586,87.30330207102996,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
18.547373687057267,71.80230546759822,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
28.77374617170558,93.84711066956908,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
33.67157557412849,94.49344679000906,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
22.752489420037385,93.45531377950228,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
35.27567261863307,70.9379816410115,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
20.166539813741963,96.92869803584085,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
30.846108779642847,92.45869484515886,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.634443872683782,94.32611318715415,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
36.22305706290496,78.54874745808775,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
36.04923928990739,71.98428982207183,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
23.23087758543896,68.17540100520075,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
23.83673779996809,88.13565204355064,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
13.543498542378167,88.95665470038182,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
11.265311636804343,83.9774689598932,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
22.160331279951798,90.9510805280257,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
22.381939478696754,78.88866662001189,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
18.133787941793948,77.11362366859842,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.00469367568168,90.35021580773018,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
23.83989584536728,85.86661632579602,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
15.698698534401862,81.64897619551743,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
18.63031074864738,79.18047219180724,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
34.14080097066772,69.64419886840537,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
8.721243970902314,76.58150120832914,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
10.129440705983317,93.22106541889599,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.346567700052447,93.25726561528484,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
20.82941334415913,82.76640610082406,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
14.970338698466712,94.03894148319235,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
20.24364466250003,86.93214652366424,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
22.623806043693172,93.95823439049379,Zone 3,Moderate damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
22.120542744082137,79.69666955190401,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
34.601517635538116,68.22497760255148,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
27.927075195705573,76.64904052574352,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.113813287545428,93.53885354912032,Zone 2,Low damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
30.609904407402887,71.58894872865089,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
11.394416100627907,74.79583477048094,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
33.30204806271993,75.78518463092219,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
29.335505036452947,94.70325472423151,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
12.857067974414738,74.69982700438047,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
20.09309740441701,71.94556894062751,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
9.707404163720215,70.93827425769989,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
15.112188977537054,81.4075462021237,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
23.57171645113405,96.1581653614324,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
29.60654266022537,85.30575075562321,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
34.01402000549213,86.34903166984645,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
34.52069843046205,86.664503684166,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
24.64566475398815,71.91514464624872,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
27.570728393515193,71.52214330131514,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
19.820765140316162,70.84349330442637,Zone 4,Severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
32.798933533717744,93.78541941549781,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
13.196281521667338,96.63064392755246,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
14.760965871359952,75.21554667912464,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
8.561158037674652,70.46597916910112,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
24.870557547765504,71.82477745991143,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
29.693094451185825,83.6444493297963,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
8.264548518514548,89.12574181920796,Zone 2,Low damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
9.59867326669999,89.8355610228545,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
13.073881278345382,72.29859216937147,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
36.24187874258871,72.91620658716234,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
28.707583460500537,89.00915977999747,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
22.763246280792565,80.75978846032356,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
28.170081074567126,73.77873921571981,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
31.666121613772663,85.7977074713547,Zone 2,Low damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
8.917751804619277,91.81193506188822,Zone 5,Very severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
11.92792387937359,80.22731386943873,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
26.25382737304099,86.78701603796888,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
32.34794257807329,95.34816619777541,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
10.99391353858619,79.97633729815605,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
32.42505986070748,80.7484880309651,Zone 5,Very severe damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
10.212109927104041,83.95830038674701,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
19.19478058128039,70.78636439594723,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
18.892307290237568,96.93167680745265,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
25.370047598724213,75.20845181731663,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
15.384757263381758,72.52223296632523,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
26.06782019127255,72.15105028468746,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
31.97773052778391,83.300527512671,Zone 3,Moderate damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
14.963708865230153,96.96928557861872,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
23.234504819795,82.91542097783218,Zone 3,Moderate damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
28.698935832980318,70.9036946253108,Zone 3,Moderate damage risk,Green Roofs,Reduces urban heat and improves insulation.
30.965107670611044,76.32971449780567,Zone 4,Severe damage risk,Natural Ventilation,Reduces the need for artificial cooling and improves air quality.
15.55855863786859,84.34948809499741,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
11.15298343634128,72.37186293265074,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
35.562913944386835,69.66858233347837,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
9.10666257751942,68.11897990022281,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
8.146567626257124,74.5602742051159,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
35.36051753715526,85.21675070577525,Zone 4,Severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
18.236135435301364,83.05869639146191,Zone 4,Severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
21.017517979370535,90.47796813893152,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
11.044884488137816,73.34990917569061,Zone 3,Moderate damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
13.089203077148795,77.83893825343952,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
11.32358017533454,72.40378943368921,Zone 4,Severe damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
19.53586194997258,88.43394711675694,Zone 5,Very severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
27.723536034682244,80.28727843230376,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
31.956850541293836,84.04851924221654,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
8.231863571019455,72.20419830032019,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
31.385369480062298,72.50816645017663,Zone 5,Very severe damage risk,Rainwater Harvesting,Helps in water conservation and reduces dependence on groundwater.
26.482640357026288,69.5560573003806,Zone 5,Very severe damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
8.154253960096803,78.92045234248222,Zone 4,Severe damage risk,Green Roofs,Reduces urban heat and improves insulation.
35.61447398836427,83.9966821177866,Zone 3,Moderate damage risk,Energy-efficient Lighting,Uses LED lights to reduce energy consumption.
31.752968178944563,95.49936474973236,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
14.242971208198629,77.99092851430564,Zone 2,Low damage risk,Solar Panels,Utilizes renewable energy to reduce carbon footprint.
21.85367060310559,73.85915984774655,Zone 2,Low damage risk,Wastewater Recycling,Minimizes water wastage and promotes sustainability.
13.450514381557115,76.8414887154468,Zone 3,Moderate damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
21.61286293258805,88.8908263573881,Zone 5,Very severe damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
33.58047930626019,87.16180701593574,Zone 2,Low damage risk,Green Roofs,Reduces urban heat and improves insulation.
33.05952264863575,74.90172573676948,Zone 2,Low damage risk,Sustainable Materials,"Using bamboo, recycled wood, and other eco-friendly materials."
